BlueID,RedID,Blue_Elixir_Leaked,Red_Elixir_Leaked,Win
UUGJYCLG0,VYRJUGLQU,0.0,0.46,1
UUGJYCLG0,200GYU2LU8,2.41,12.41,0
UUGJYCLG0,20CG8Y8G0U,0.95,1.37,0
UUGJYCLG0,VYCR8V82P,0.0,1.89,0
UUGJYCLG0,VLPL009GL,3.37,7.16,1
UUGJYCLG0,VLVUUGUCQ,0.0,0.0,1
UUGJYCLG0,C89G9CYL0,2.95,1.95,0
UUGJYCLG0,ULV9PR98U,3.42,7.63,0
UUGJYCLG0,U9LVYUGJR,4.9,2.82,0
UUGJYCLG0,VQL82QG88,21.24,34.24,1
UUGJYCLG0,UC2CLU9QJ,1.75,6.41,1
UUGJYCLG0,CJ2L8GUR8,3.0,0.28,0
UUGJYCLG0,VUP290LRJ,1.99,2.49,1
UUGJYCLG0,20LYR2PYPG,0.0,0.05,0
UUGJYCLG0,20VL0PCV29,6.38,5.78,1
UUGJYCLG0,J2GC0P02L,6.57,3.75,0
UUGJYCLG0,VY8UVUJGU,3.53,2.07,0
UUGJYCLG0,200U8J0200,1.96,0.73,0
UUGJYCLG0,20CRYQLLV0,1.13,4.41,1
UUGJYCLG0,VQPVC8JQY,7.82,18.56,1
UUGJYCLG0,VYJ0LCPUY,0.0,7.41,1
UUGJYCLG0,20JG02GVQL,8.69,10.97,0
UUGJYCLG0,20YPLG8PGL,21.18,17.98,0
UUGJYCLG0,J2VRUC89U,8.45,10.74,0
UUGJYCLG0,20JJ9RJ2J0,13.24,13.24,1
20JJ9RJ2J0,LUUVCVGRL,0.0,0.16,1
20JJ9RJ2J0,VQGC0RPGQ,5.13,14.65,1
20JJ9RJ2J0,U9CVLL0VQ,4.24,10.19,0
20JJ9RJ2J0,20RP8UV20V,4.49,3.8,1
20JJ9RJ2J0,VL9CJL222,0.57,0.37,1
20JJ9RJ2J0,VP9YQJVQ0,2.93,5.53,1
20JJ9RJ2J0,UP2UQVL0P,2.24,0.85,1
20JJ9RJ2J0,VCJUUUPPC,3.24,6.3,0
20JJ9RJ2J0,CU0QU9CC9,16.82,4.31,0
20JJ9RJ2J0,V0QG02PJL,0.77,3.18,0
20JJ9RJ2J0,208RC22RJR,2.35,1.41,1
20JJ9RJ2J0,VCGU8920V,1.82,1.11,0
20JJ9RJ2J0,UV0VR8V9P,2.64,0.93,1
20JJ9RJ2J0,2098U8VYLL,3.75,0.0,1
20JJ9RJ2J0,2020VPJQGC,7.94,2.16,1
20JJ9RJ2J0,GC9G2GQVG,3.96,2.09,1
20JJ9RJ2J0,VYRC9J8VC,18.73,3.7,1
20JJ9RJ2J0,VLVCLVPQR,4.28,5.41,1
20JJ9RJ2J0,20CQJ2U2UV,10.41,0.8,1
20JJ9RJ2J0,20LYVJ28CV,2.67,4.41,0
20JJ9RJ2J0,VC00CG2G0,1.0,0.0,0
20JJ9RJ2J0,VQPCUPVLQ,5.41,0.28,0
20JJ9RJ2J0,U2LQUGRR8,0.64,1.19,1
20JJ9RJ2J0,VLVLCQLPJ,3.6,0.53,1
20JJ9RJ2J0,20CQJUP802,2.96,2.45,1
20JJ9RJ2J0,CCGGYVCQU,5.39,7.41,0
20JJ9RJ2J0,V02UR28GJ,1.09,0.0,0
20JJ9RJ2J0,20J988UJY2,5.41,11.2,0
20JJ9RJ2J0,20Y20RCR28,3.97,19.52,1
20JJ9RJ2J0,82L0PRPLQ,0.0,15.83,0
20JJ9RJ2J0,V28200RLV,0.0,1.11,1
20JJ9RJ2J0,2LJPUCRRU,0.0,1.49,1
2LJPUCRRU,UU0YGP0LL,15.41,7.41,0
2LJPUCRRU,PY2CUC00R,1.57,1.31,0
2LJPUCRRU,PQ0RQUPUV,13.47,4.23,0
2LJPUCRRU,89V8U8UPG,8.41,6.41,0
2LJPUCRRU,82CJUQ2GY,5.41,3.89,0
2LJPUCRRU,JCUQC0QGQ,12.36,5.44,0
2LJPUCRRU,RP9VG0C8R,3.17,0.0,0
2LJPUCRRU,VUJGPY8YR,11.27,14.17,0
2LJPUCRRU,VVQPUJRCY,8.41,10.1,1
2LJPUCRRU,V0JULJ829,21.81,8.06,0
2LJPUCRRU,URCGL8JL8,15.02,7.41,0
2LJPUCRRU,J299V2PCV,6.63,22.41,1
2LJPUCRRU,PYGYJ8CU8,8.41,6.48,1
2LJPUCRRU,VYJ09YLCC,5.49,0.28,1
2LJPUCRRU,9QJJL0JLV,1.41,0.71,1
2LJPUCRRU,20VYJY8UVG,1.09,1.19,1
2LJPUCRRU,CQ88JYQVY,6.35,0.39,1
2LJPUCRRU,VL2Q0CUCG,19.43,6.37,0
2LJPUCRRU,RJGQLJYR0,10.65,4.95,0
2LJPUCRRU,8R2JURRQY,0.0,5.05,1
2LJPUCRRU,Y92GPVGJY,3.38,0.06,1
2LJPUCRRU,GR08R02JR,3.41,0.46,0
2LJPUCRRU,20Y8JJYV9R,1.17,3.18,1
2LJPUCRRU,VQ029U9JR,3.63,4.75,1
2LJPUCRRU,99PL8G0GY,2.56,6.75,1
2LJPUCRRU,200G8CP8PV,9.28,0.48,1
2LJPUCRRU,VQYQJYJL9,17.03,2.92,0
2LJPUCRRU,20VYVCUJ2R,4.77,4.39,1
2LJPUCRRU,Y09LJUC,11.71,0.56,0
2LJPUCRRU,P0C889JCR,32.18,17.21,0
2LJPUCRRU,GQ2992QY,7.39,0.0,1
2LJPUCRRU,R8LYLRRGY,0.0,14.4,0
R8LYLRRGY,YJ0VLVR0Y,7.52,7.04,0
R8LYLRRGY,JR202CYCP,24.41,12.41,0
R8LYLRRGY,8CJY8PUR,0.0,12.38,1
R8LYLRRGY,C82J2UCU,27.17,2.17,0
R8LYLRRGY,200GQ9PJPR,0.92,0.17,1
R8LYLRRGY,8URV2GQY2,3.89,7.13,0
R8LYLRRGY,908CR0VG0,0.53,4.43,1
R8LYLRRGY,UYUULUYL0,0.0,17.77,1
R8LYLRRGY,LQRUYQUPG,4.03,12.95,1
R8LYLRRGY,9GQ0YCP0J,0.62,1.18,0
R8LYLRRGY,Y8YRVGU8,0.31,4.71,0
R8LYLRRGY,QYCQ8GUL,2.25,9.8,0
R8LYLRRGY,L222GCCU0,3.74,2.06,0
R8LYLRRGY,YULJLY9RY,4.08,2.77,1
R8LYLRRGY,8PRPUQGQG,0.05,6.44,1
R8LYLRRGY,20Y8YR22UJ,4.95,1.99,1
R8LYLRRGY,YV08LCYU2,1.09,0.0,1
R8LYLRRGY,VYRJ802CG,2.41,0.33,1
R8LYLRRGY,200GPVVVR0,31.56,3.42,0
R8LYLRRGY,VQ008LCUU,23.67,1.32,0
R8LYLRRGY,8QVQUUR28,6.24,2.21,1
R8LYLRRGY,JQQRCLP0,14.48,1.46,0
R8LYLRRGY,UC0YVVR2J,27.78,4.78,0
R8LYLRRGY,LQ0JRVLLY,5.6,11.15,1
R8LYLRRGY,9JYV9UQL9,0.0,3.67,0
R8LYLRRGY,8U2VR28JY,2.42,5.17,1
R8LYLRRGY,9YLLYCULP,2.13,2.31,0
R8LYLRRGY,VYRRCR2R9,0.56,0.34,1
R8LYLRRGY,QCY2RLY2,4.42,0.64,0
R8LYLRRGY,2UV8CYYY,1.6,7.13,1
R8LYLRRGY,8QG9Y0GJ,0.0,9.25,0
R8LYLRRGY,VPG2PPQCC,0.0,11.3,0
R8LYLRRGY,JUR28UGG,0.0,1.25,1
R8LYLRRGY,J8YJG9R8,12.54,0.0,1
R8LYLRRGY,CRYGPPLJL,29.98,0.0,1
CRYGPPLJL,20RYC09RVL,4.29,10.74,1
CRYGPPLJL,VCR2YQRL8,5.0,1.83,0
CRYGPPLJL,V222PCYJ2,0.0,0.0,0
CRYGPPLJL,JVRPJL28G,21.35,7.5,0
CRYGPPLJL,RUY2RLQCJ,11.98,6.67,0
CRYGPPLJL,JPJG2QUY0,1.6,2.85,1
CRYGPPLJL,VL809282Y,4.27,0.0,1
CRYGPPLJL,VL80QLJ2U,8.83,14.23,0
CRYGPPLJL,VYJ8LCCJC,10.17,3.46,1
CRYGPPLJL,9GQVUQLRP,1.37,8.63,0
CRYGPPLJL,VV9VJQCQJ,7.08,1.53,1
CRYGPPLJL,VL8009VQY,3.94,6.24,1
CRYGPPLJL,GQRRQVL8G,5.53,3.17,0
CRYGPPLJL,20LYR822QR,9.1,0.05,1
CRYGPPLJL,VLVRUCRQP,2.03,0.99,1
CRYGPPLJL,LYURVV820,3.89,0.52,0
CRYGPPLJL,J8PC0R9VJ,10.34,7.11,0
CRYGPPLJL,20R9UCRVG,6.92,0.05,0
CRYGPPLJL,20L8LU8VYG,4.71,0.09,0
CRYGPPLJL,YLJV2VQJ8,1.16,37.78,1
CRYGPPLJL,9RL8V9YU2,26.16,15.16,0
CRYGPPLJL,C8CPY09YV,1.52,3.79,0
CRYGPPLJL,20900L2YUC,23.23,2.23,1
CRYGPPLJL,V2QR8LVRR,10.41,20.41,1
CRYGPPLJL,VYJ8LCCJY,16.34,11.41,1
CRYGPPLJL,C8G9GQQCY,14.14,8.1,1
CRYGPPLJL,VYJ22002V,0.0,4.03,1
CRYGPPLJL,V02J20CC8,26.42,5.42,0
V02J20CC8,JGPQRGL0V,6.84,0.16,0
V02J20CC8,VYRV8G9VJ,13.87,1.58,0
V02J20CC8,V89U2YV9P,4.1,4.46,1
V02J20CC8,VQ08299YR,10.8,9.47,0
V02J20CC8,U0GULY9YG,0.0,0.0,0
V02J20CC8,VYRUPRLR0,8.14,6.41,1
V02J20CC8,CU9Q2RVUJ,3.49,1.92,0
V02J20CC8,VLVQC80JL,5.41,2.69,1
V02J20CC8,YCYL9GV80,6.24,0.0,1
V02J20CC8,VQYR0Y8L9,4.81,4.09,1
V02J20CC8,VL2RJ8GUU,5.34,3.99,1
V02J20CC8,20CQUL9GVC,2.91,0.0,1
V02J20CC8,20LYVPQYQQ,1.59,1.92,1
V02J20CC8,VLVUCRP2V,4.06,4.78,0
V02J20CC8,UG8V22VQP,13.72,0.23,0
V02J20CC8,VYRJ0RR99,8.28,5.88,1
V02J20CC8,VQYGJUYPU,2.35,3.26,0
V02J20CC8,V9YY8P8LJ,0.0,3.41,0
V02J20CC8,UR8Q90Y0Y,3.78,0.55,1
V02J20CC8,VQYRCC22J,13.63,2.86,1
V02J20CC8,GPCJYLCCR,2.49,3.96,1
V02J20CC8,VRYGRJ82Y,0.41,3.21,0
V02J20CC8,20JJ02Y9V2,1.38,4.07,0
V02J20CC8,U98VGURUR,14.6,0.61,0
V02J20CC8,8Q282Q99R,7.21,6.24,0
V02J20CC8,LC909ULLG,9.01,12.01,1
V02J20CC8,R9C0RY0UC,2.41,2.42,0
V02J20CC8,VLVJVJ8RU,0.18,3.15,1
V02J20CC8,VQYQQC22V,3.49,8.13,1
V02J20CC8,V0UVCY98L,30.18,16.18,0
V0UVCY98L,V8YQ9QC08,12.13,12.13,1
V0UVCY98L,QGRCRUR8J,5.44,5.95,0
V0UVCY98L,UCG0Y9JGV,0.0,4.24,0
V0UVCY98L,20GQ9P8R9V,5.0,45.89,1
V0UVCY98L,UY9Q0JC0R,32.24,15.39,0
V0UVCY98L,VJQVQCPCQ,1.46,1.03,0
V0UVCY98L,GVURVYQ0C,4.02,0.14,0
V0UVCY98L,V9P88RCVG,2.46,2.96,0
V0UVCY98L,RJ2URJQYC,6.96,10.95,0
V0UVCY98L,20PGQJ2CYG,0.6,3.3,1
V0UVCY98L,V80989V8V,4.41,12.94,1
V0UVCY98L,VYGRVG2G8,10.18,15.39,1
V0UVCY98L,VYRUC8L2G,6.92,1.03,1
V0UVCY98L,PUURCYR0G,1.89,6.85,0
V0UVCY98L,YPJ92VVJR,3.32,0.25,0
V0UVCY98L,UJCY0QQJ9,2.28,0.0,1
V0UVCY98L,CVLQY0UGY,0.57,4.61,1
V0UVCY98L,UVRUQUGCU,3.28,1.58,1
V0UVCY98L,82JVC0LG,4.62,12.49,1
V0UVCY98L,UV8PJP2PV,9.18,18.18,0
V0UVCY98L,V8GR0U80R,4.16,6.02,1
V0UVCY98L,GY2LVJJRG,5.53,18.6,1
V0UVCY98L,VQL2CUY2P,2.41,9.41,1
V0UVCY98L,QGU8JLU9R,5.93,0.39,1
V0UVCY98L,200GP8J8VU,1.82,1.8,1
V0UVCY98L,CV8Q9URPP,7.48,10.79,0
V0UVCY98L,R2RPUQYYU,4.52,6.31,0
V0UVCY98L,UY0JQL2QJ,4.5,15.41,0
V0UVCY98L,9JCYGLLRG,5.41,0.65,0
V0UVCY98L,CQJRVYGCP,3.74,0.63,0
CQJRVYGCP,VLVVU0L2V,0.89,15.89,1
CQJRVYGCP,JYLPYUPRP,0.31,0.0,0
CQJRVYGCP,VYRC992J2,0.0,7.41,0
CQJRVYGCP,20QGQURRG0,0.0,0.0,0
CQJRVYGCP,UPPP8PUQY,0.0,0.17,0
CQJRVYGCP,98LR09CP2,7.9,5.12,1
CQJRVYGCP,LYRRJVC2L,0.0,9.41,1
CQJRVYGCP,VYRC292UR,10.59,1.1,0
CQJRVYGCP,VYJCPYVCL,0.0,3.99,0
CQJRVYGCP,VP089CG0R,0.0,1.53,0
CQJRVYGCP,VYJ089PUY,0.0,8.58,1
CQJRVYGCP,20LRG0CQU8,0.0,1.51,0
CQJRVYGCP,20GUQPL2VQ,0.29,0.52,1
CQJRVYGCP,UURCY8UY8,1.43,10.41,0
CQJRVYGCP,V880QUQY9,0.0,13.07,1
CQJRVYGCP,9C82L898U,0.0,2.75,0
CQJRVYGCP,VUP0QCL9Y,18.42,0.66,0
CQJRVYGCP,20CLC92VUJ,0.0,0.0,1
CQJRVYGCP,VPCL2U0LC,0.0,0.0,0
CQJRVYGCP,GL0C989CR,0.0,1.85,1
CQJRVYGCP,V2R2GJPVL,0.0,0.29,1
CQJRVYGCP,20RUR0CCGU,2.39,1.2,1
CQJRVYGCP,UU20PUCRL,0.89,29.31,1
CQJRVYGCP,20J909LY82,0.0,5.96,1
CQJRVYGCP,RUR8YQ0UV,2.17,1.67,1
CQJRVYGCP,VL8CRY89G,0.0,2.09,1
CQJRVYGCP,VYRJURU8Y,6.7,7.39,1
CQJRVYGCP,22PQ8GPR8,6.11,0.31,0
CQJRVYGCP,VL2CVJLRV,9.41,7.41,1
CQJRVYGCP,UJUGQVPYL,1.66,0.0,0
CQJRVYGCP,V99YVYR89,0.0,6.93,0
CQJRVYGCP,JULQCRPYL,0.78,0.0,0
CQJRVYGCP,V88CU89GL,25.13,0.0,1
V88CU89GL,VP08J0GR8,3.52,5.31,1
V88CU89GL,V9ULQUG82,11.41,0.04,1
V88CU89GL,V2VLJCYU0,1.09,0.0,1
V88CU89GL,GV0JYJPLG,10.22,0.0,1
V88CU89GL,20298UCUYY,6.81,5.92,1
V88CU89GL,VL8YVY8PV,5.28,1.07,1
V88CU89GL,CQ0JJCJUQ,11.11,0.0,1
V88CU89GL,VL0GG9GYR,11.1,0.0,1
V88CU89GL,208RLYV9VL,4.57,2.48,1
V88CU89GL,20Y2J0ULGY,3.6,0.0,1
V88CU89GL,202VVGR8RJ,3.99,2.03,0
V88CU89GL,QU0VQ2J09,5.17,4.4,1
V88CU89GL,20PCYJY8PU,4.41,3.41,1
V88CU89GL,VPGULUC80,13.66,3.46,1
V88CU89GL,V8YRV8L0V,13.34,1.46,1
V88CU89GL,VJ2YPYQL2,8.99,8.41,1
V88CU89GL,VCPCPJQ9Q,2.8,4.02,1
V88CU89GL,20Y8GU9JJC,9.88,10.22,1
V88CU89GL,2099QYQJVC,19.03,5.24,1
V88CU89GL,VUQY9RU8L,9.06,6.18,1
V88CU89GL,20J2QGGC80,7.71,0.09,1
V88CU89GL,C9L9V09YL,0.78,1.0,1
V88CU89GL,VCYQQVRJL,3.95,2.44,1
V88CU89GL,VPVRC8UCQ,0.42,4.06,1
V88CU89GL,V99928PC8,6.38,1.5,1
V88CU89GL,VP209YCJL,0.27,0.0,1
V88CU89GL,V80R9JUC2,0.26,0.88,0
V88CU89GL,V29QURRCY,0.0,0.0,1
V88CU89GL,V8UUL8QLU,2.27,7.47,0
V88CU89GL,VPPCU9Q8V,1.76,0.22,0
V88CU89GL,V00PCLUL9,3.17,0.2,1
V88CU89GL,V9PPP82JV,0.0,1.63,1
V9PPP82JV,CV8RVPGGR,0.6,0.0,1
V9PPP82JV,20Q2C9Q0CP,2.99,0.44,1
V9PPP82JV,UUCR8J2YU,18.28,0.05,0
V9PPP82JV,RU2829GVJ,5.53,2.53,0
V9PPP82JV,V82U8Y0JY,1.56,2.52,1
V9PPP82JV,VV8URYVR8,0.11,6.41,0
V9PPP82JV,VP9RP9LQL,1.57,8.58,1
V9PPP82JV,208R8QQUGL,0.0,0.0,1
V9PPP82JV,20QRRRCR9J,2.16,1.24,0
V9PPP82JV,VP29J88JV,0.0,7.27,0
V9PPP82JV,UVLRCLV9G,1.8,0.05,1
V9PPP82JV,20PR0QUGVY,0.0,0.0,0
V9PPP82JV,UC8GR0YCL,0.0,0.0,0
V9PPP82JV,CUCGLL0JP,0.91,1.72,0
V9PPP82JV,YGRGUL208,0.52,0.6,0
V9PPP82JV,V9QLPY9LU,0.0,4.33,0
V9PPP82JV,8PPG9VYVC,3.57,1.03,0
V9PPP82JV,VCP2L9UQ,4.95,0.87,0
V9PPP82JV,L8C8RL22P,0.0,2.0,0
V9PPP82JV,UVC8928JY,1.78,0.58,1
V9PPP82JV,CPCYP9UGL,2.45,0.26,1
V9PPP82JV,V2CRQYY2R,1.42,12.57,1
V9PPP82JV,CCYVUGYJU,1.13,0.0,0
V9PPP82JV,20LY9U0GV,4.12,2.0,0
V9PPP82JV,20QQG20QR8,0.83,1.35,0
V9PPP82JV,20GPLUUYVG,0.0,0.0,1
V9PPP82JV,V282CJP9G,0.2,0.91,0
V282CJP9G,L8GG0LGV8,6.04,9.04,1
V282CJP9G,VYV0UGCLU,1.7,2.89,1
V282CJP9G,UC2R9C8VU,27.02,0.0,0
V282CJP9G,208GJUVVQG,8.07,5.4,0
V282CJP9G,VYLRLUG8G,4.41,1.13,1
V282CJP9G,202C28CLQ0,8.28,6.41,1
V282CJP9G,ULGCVRLRP,0.0,0.11,0
V282CJP9G,VQPR2V0Y2,5.52,5.38,1
V282CJP9G,G8RUV8CUL,11.23,18.23,0
V282CJP9G,VVU0JLURU,19.99,1.95,0
V282CJP9G,G9UCLRV82,6.79,0.83,1
V282CJP9G,YQ0PV8CG0,1.27,0.93,1
V282CJP9G,20CGJL080R,3.24,0.98,0
V282CJP9G,VR2RL9JLG,3.41,1.91,1
V282CJP9G,20Y8R8JLLP,3.38,6.41,1
V282CJP9G,20VYRQR888,0.05,3.02,1
V282CJP9G,CQUVLG8CU,2.03,5.41,1
V282CJP9G,8QLRG28J8,1.66,1.41,0
V282CJP9G,V8U2YV82V,3.41,0.0,1
V282CJP9G,20JQL2C09U,0.13,0.12,0
V282CJP9G,VYJ2CVRPG,2.02,2.17,1
V282CJP9G,LC8V9JVLJ,1.38,5.28,1
V282CJP9G,209GCQL90Y,0.0,8.88,0
V282CJP9G,V8C2L9R82,2.41,0.28,0
V282CJP9G,UY0C99C8G,6.41,5.41,1
V282CJP9G,JVC2G2Y0G,13.14,9.14,0
V282CJP9G,V9GP9892U,0.13,0.18,1
V282CJP9G,VYJ8CJGY8,4.17,1.17,1
V282CJP9G,VL8889C0V,0.0,1.5,0
V282CJP9G,2JPCYP2R2,20.03,1.04,0
2JPCYP2R2,VYRCRPJJY,1.03,0.51,1
2JPCYP2R2,2V8CLQJG0,0.0,0.0,0
2JPCYP2R2,UULLP9JL9,5.59,7.41,1
2JPCYP2R2,20PPJJRVLY,6.13,0.16,1
2JPCYP2R2,V9UVG8RYV,0.0,0.35,0
2JPCYP2R2,UCLYJL209,0.0,1.0,1
2JPCYP2R2,C8YGPC209,0.7,1.66,0
2JPCYP2R2,V22C0RLJJ,1.87,0.76,1
2JPCYP2R2,J9YJCJQLQ,5.78,2.25,0
2JPCYP2R2,YC8Q9VQ0R,0.0,0.0,1
2JPCYP2R2,20R0092PUC,3.5,6.03,1
2JPCYP2R2,Y2P90QQRG,0.71,0.0,1
2JPCYP2R2,CCJVQQRL8,1.81,0.76,0
2JPCYP2R2,G89RUGV00,0.0,1.53,1
2JPCYP2R2,200G8RVC0Y,0.0,2.32,1
2JPCYP2R2,VYRCGRPCG,0.0,4.41,1
2JPCYP2R2,2LJGJ0CU8,2.92,4.39,0
2JPCYP2R2,JLVVY9CC9,5.44,8.73,0
2JPCYP2R2,2L9JG22U2,0.3,1.71,0
2JPCYP2R2,VQ0CUVCQJ,3.2,3.2,1
2JPCYP2R2,VQ0R92J8Y,0.53,0.96,1
2JPCYP2R2,VGCC028GU,4.96,7.53,0
2JPCYP2R2,V89LVUL0P,6.81,0.26,0
2JPCYP2R2,20002YR0RJ,2.41,5.01,0
2JPCYP2R2,U880VCQC0,0.95,3.31,1
2JPCYP2R2,P8PJ8LQ8,0.0,1.05,0
2JPCYP2R2,V9L88JYYG,3.45,8.05,1
2JPCYP2R2,QGY2P2QJJ,0.0,0.57,1
QGY2P2QJJ,VL2CRRR9V,6.41,6.02,1
QGY2P2QJJ,VLVCP2LCQ,1.57,3.96,1
QGY2P2QJJ,VL2U2LY22,0.0,8.73,0
QGY2P2QJJ,VLVCLQ9GV,0.0,0.0,0
QGY2P2QJJ,VLVVV8P8P,0.0,2.06,0
QGY2P2QJJ,VYRUC9R0R,0.4,0.0,0
QGY2P2QJJ,VLVJU2GR2,0.92,4.31,0
QGY2P2QJJ,V9R20C800,13.6,0.52,0
QGY2P2QJJ,V88RRLLP9,0.64,5.41,0
QGY2P2QJJ,VRV0YR9Y8,0.46,0.46,1
QGY2P2QJJ,VLVVYJLLY,2.66,7.31,1
QGY2P2QJJ,URLJ2U2C,1.53,0.68,0
QGY2P2QJJ,V09298J8C,0.46,0.0,1
QGY2P2QJJ,20RQR0URJP,0.69,0.68,1
QGY2P2QJJ,20LYJQLPL0,0.0,4.21,1
QGY2P2QJJ,VLVCR8VPY,2.81,1.35,1
QGY2P2QJJ,P8QCGRJ8C,2.96,3.96,0
QGY2P2QJJ,V80P2990Q,1.5,1.12,0
QGY2P2QJJ,VQYG2GPGQ,0.34,1.01,1
QGY2P2QJJ,ULPQVRCLU,2.99,3.41,1
QGY2P2QJJ,URPGJG2QV,2.19,0.46,1
QGY2P2QJJ,J0CU8YV2Q,2.48,4.81,0
QGY2P2QJJ,VQL09QCG8,1.81,6.82,1
QGY2P2QJJ,VYRJQC09G,0.77,0.0,1
QGY2P2QJJ,VYRCJPG0R,3.41,6.03,1
QGY2P2QJJ,VYU8QY8P2,0.52,0.48,1
QGY2P2QJJ,VYJ9JV98G,1.18,0.13,1
QGY2P2QJJ,VYRUVCLR0,1.47,3.78,0
QGY2P2QJJ,VL2JG8LGC,4.6,0.0,1
QGY2P2QJJ,VLPLL8R0V,1.48,0.05,0
VLPLL8R0V,VPG88JR2V,7.17,6.55,1
VLPLL8R0V,VPJV8L9GJ,1.98,0.05,1
VLPLL8R0V,UP2Q082GP,4.17,10.45,0
VLPLL8R0V,URGY9U2UU,11.91,1.98,0
VLPLL8R0V,UVPCLGGCL,6.31,0.0,1
UVPCLGGCL,VYJ0PY099,0.0,3.92,1
UVPCLGGCL,VL2VP8UR9,3.45,10.22,1
UVPCLGGCL,20VL08CJR2,1.45,6.41,1
UVPCLGGCL,VYRRGJVVU,0.15,2.81,1
UVPCLGGCL,20VGYUUJY8,2.89,1.53,0
UVPCLGGCL,UVPP9VC29,7.58,8.16,0
UVPCLGGCL,VQGL0VJL8,4.31,1.12,1
UVPCLGGCL,VL2C9GP8G,2.17,2.99,1
UVPCLGGCL,VL822JGPR,1.41,4.41,1
UVPCLGGCL,VYRC80VJJ,1.2,3.41,0
UVPCLGGCL,VQLY8LLUQ,2.13,2.86,0
UVPCLGGCL,20LL0GLLP9,3.41,10.2,0
UVPCLGGCL,VYJP28QU9,5.27,6.27,0
UVPCLGGCL,20RQ98GRJ8,0.41,2.56,1
UVPCLGGCL,VYRVG8CRU,1.45,5.67,0
UVPCLGGCL,VYJ0YGCJP,5.13,6.52,0
UVPCLGGCL,VJ8ULC9RU,4.39,11.41,1
UVPCLGGCL,QYLCLY80C,10.54,4.62,0
UVPCLGGCL,20VYU8JC9Q,2.21,16.91,1
UVPCLGGCL,VQPRY9P8C,2.49,3.84,1
UVPCLGGCL,VJUVYRQCV,4.41,1.03,0
UVPCLGGCL,VL80G2JCL,4.41,4.56,1
UVPCLGGCL,VQYJ0JYJG,8.53,1.49,1
UVPCLGGCL,VQ8L2YCVL,0.28,0.61,0
UVPCLGGCL,20CGPVPVRR,0.88,2.17,0
UVPCLGGCL,VYRCJP8CP,3.38,5.31,0
UVPCLGGCL,20VL29P0PR,0.25,6.41,1
UVPCLGGCL,U0C8GGU8J,0.0,3.49,0
UVPCLGGCL,VYJL9VJJU,4.57,4.41,0
VYJL9VJJU,V9V2V2Y0P,9.41,0.78,1
VYJL9VJJU,8J8J2GCJR,0.0,0.68,0
VYJL9VJJU,V8PCYJCCY,3.77,1.12,1
VYJL9VJJU,QV08QCUQ2,2.04,1.46,0
QV08QCUQ2,JV92R2PJV,6.41,1.68,1
QV08QCUQ2,VQL0Q9VRU,3.96,6.41,1
QV08QCUQ2,200GPUUP8V,2.45,12.34,0
QV08QCUQ2,20GRUQUYJ2,3.13,3.41,0
QV08QCUQ2,20CG0U0LYJ,4.94,9.33,1
QV08QCUQ2,VQYJVC8L9,3.31,3.81,1
QV08QCUQ2,VYJJVLRY2,2.66,2.96,0
QV08QCUQ2,VQUR28RQC,12.95,0.0,0
QV08QCUQ2,8RU9P0QPV,10.41,2.41,1
QV08QCUQ2,RJP98YJ8J,2.92,0.2,0
QV08QCUQ2,VQYQ0JJLG,16.13,20.18,1
QV08QCUQ2,200G88G2V2,9.52,3.17,0
QV08QCUQ2,90CURGQ9Y,2.35,1.41,0
QV08QCUQ2,VJ9RLRJ2L,6.73,1.35,0
QV08QCUQ2,VQ0899GLP,6.42,5.24,1
QV08QCUQ2,VL89RCQ0V,8.07,1.07,1
QV08QCUQ2,VYJ22QP09,9.8,2.2,1
QV08QCUQ2,VYJ9GUJCL,9.94,3.38,0
QV08QCUQ2,VYJGP0UC0,2.74,5.41,0
QV08QCUQ2,UCVJCRU9Y,10.41,5.41,0
QV08QCUQ2,CL8YYRJVJ,13.51,0.84,0
QV08QCUQ2,20VYCJCLUR,5.41,2.31,1
QV08QCUQ2,UQQC2U0RQ,1.46,1.67,1
QV08QCUQ2,20LYR8Q22J,6.85,3.91,1
QV08QCUQ2,VLVVURJJY,2.41,6.53,0
QV08QCUQ2,V80LV880G,9.85,1.03,0
QV08QCUQ2,VYJ0822QV,10.78,4.78,1
QV08QCUQ2,V90QU8YLC,20.79,30.79,1
QV08QCUQ2,JP2URUCCJ,1.68,2.41,0
QV08QCUQ2,2908R9VPR,0.97,0.0,0
2908R9VPR,299Y82RUV,2.3,3.03,0
2908R9VPR,V80L8Y2,0.37,3.24,0
2908R9VPR,29CU28J,7.77,21.77,1
2908R9VPR,UVG9UVQG2,2.96,2.13,1
2908R9VPR,8PUPR8QPU,4.39,5.38,1
2908R9VPR,88U9JQL9G,9.62,8.24,0
2908R9VPR,UPP0RPRV2,9.37,0.0,0
2908R9VPR,U9C8PR0L8,5.62,5.65,1
2908R9VPR,JQ0CVUVRR,10.18,6.18,1
2908R9VPR,20RQ8CPL0J,0.64,8.02,1
2908R9VPR,VLVG22V2G,3.66,8.62,1
2908R9VPR,QUCYY28L9,3.94,5.98,0
2908R9VPR,VQ992LUV8,1.62,0.0,0
2908R9VPR,RVP8JU9P9,9.45,6.23,0
2908R9VPR,PY0998U89,2.96,2.45,0
2908R9VPR,99GRUCLGG,1.31,0.16,1
2908R9VPR,J22UPP20J,8.76,17.76,1
